Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 7,O=C1N=C(CN1c1ccc(cc1)Cl)N1CCCCCC1,C15H18ClN3O,291.78,20,6,0.47,2,2,0,92.43,35.91,2.76,2.78,2.41,3.04,3.1,2.82,-3.49,0.0943,0.000323,Soluble,-3.19,0.188,0.0006450000000000001,Soluble,-4.1,0.0233,7.979999999999999e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,Yes,No,No,-6.11,0,0,0,0,0,0.55,0,0,0,3.14
Molecule 8,O=C1N=C(CN1c1ccc(cc1)C)N1CCOCC1,C14H17N3O2,259.3,19,6,0.43,2,3,0,83.85,45.14,2.37,0.95,0.52,1.84,2.12,1.56,-2.15,1.84,0.007109999999999998,Soluble,-1.48,8.49,0.0327,Very soluble,-3.06,0.225,0.000867,Soluble,High,Yes,Yes,No,No,No,No,No,-7.21,0,0,0,0,0,0.55,0,0,0,3.13
Molecule 9,Clc1ccc(cc1)N1CC(=NC1=O)N(C1CCCCC1)C,C16H20ClN3O,305.8,21,6,0.5,3,2,0,93.32,35.91,3.09,3.39,3.18,3.69,3.09,3.29,-3.89,0.0398,0.00013000000000000002,Soluble,-3.82,0.046,0.00015,Soluble,-4.25,0.0173,5.65e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.76,0,0,0,0,0,0.55,0,0,0,3.24
Molecule 10,O=C1N=C(CN1c1ccc(cc1)F)N1CCOCC1,C13H14FN3O2,263.27,19,6,0.38,2,4,0,78.84,45.14,2.22,0.68,0.77,1.57,2.04,1.46,-2.0,2.62,0.00995,Soluble,-1.2,16.4,0.0624,Very soluble,-2.95,0.293,0.00111,Soluble,High,Yes,Yes,No,No,No,No,No,-7.42,0,0,0,0,0,0.55,0,0,0,3.11
Molecule 11,O=C1N=C(CN1Cc1ccccc1)N1CCOCC1,C14H17N3O2,259.3,19,6,0.43,3,3,0,83.14,45.14,2.1,0.52,0.06,1.17,1.99,1.17,-1.81,4.01,0.0155,Very soluble,-1.04,23.7,0.0915,Very soluble,-3.08,0.21600000000000005,0.0008320000000000001,Soluble,High,No,Yes,No,No,No,No,No,-7.51,0,0,0,0,0,0.55,0,0,0,3.09
Molecule 12,OC(=O)CCN1CCN(CC1)C1=Cc2ccccc2Cc2c1cccc2,C22H24N2O2,348.44,26,12,0.32,4,3,1,111.75,43.78,2.94,1.21,2.31,2.83,3.17,2.49,-2.84,0.503,0.00144,Soluble,-1.73,6.55,0.0188,Very soluble,-5.42,0.00132,3.78e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-7.57,0,0,0,0,0,0.55,0,1,0,3.5
Molecule 13,Cc1ncc(c(n1)N)CN1CCC2=C(C1)CCCC2,C15H22N4,258.36,19,6,0.6,2,3,1,81.74,55.04,2.88,1.26,1.92,1.79,2.47,2.06,-2.34,1.19,0.0046,Soluble,-2.01,2.5,0.00967,Soluble,-3.89,0.0331,0.000128,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.98,0,0,0,0,0,0.55,0,1,0,3.2
Molecule 14,Cc1ncc(c(n1)N)CN1CCC(=CC1)CCc1ccccc1,C19H24N4,308.42,23,12,0.37,5,3,1,98.73,55.04,3.11,2.55,2.61,2.51,3.43,2.84,-3.41,0.119,0.000385,Soluble,-3.35,0.13699999999999998,0.000443,Soluble,-5.87,0.000413,1.34e-06,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,No,-6.37,0,0,0,0,0,0.55,0,1,0,3.07
Molecule 15,Oc1ccc(cc1)Cn1ncc2c1nc(N)n1c2nc(n1)c1ccco1,C17H13N7O2,347.33,26,23,0.06,3,6,2,93.95,120.29,2.12,1.73,2.08,0.99,0.32,1.45,-3.54,0.1,0.000288,Soluble,-3.87,0.0466,0.000134,Soluble,-4.71,0.00676,1.95e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.19,0,0,0,0,0,0.55,0,0,0,2.96
Molecule 16,O=C1OCC/C/1=C\c1cc(c2c(c1)C(C)(C)CO2)C(C)(C)C,C19H24O3,300.39,22,6,0.53,2,3,0,88.24,35.53,3.41,4.8,3.88,3.52,5.28,4.18,-4.8,0.0048,1.6e-05,Moderately soluble,-5.28,0.00158,5.27e-06,Moderately soluble,-5.42,0.00114,3.81e-06,Moderately soluble,High,Yes,No,No,No,Yes,No,No,-4.72,0,0,0,0,0,0.55,0,1,1,3.21
Molecule 17,CON1CC/C(=C\c2cc(c3c(c2)C(C)(C)CO3)C(C)(C)C)/C1=O,C20H27NO3,329.43,24,6,0.55,3,3,0,99.85,38.77,3.69,4.45,3.34,3.3,4.45,3.85,-4.67,0.0069900000000000006,2.12e-05,Moderately soluble,-4.98,0.0034200000000000003,1.04e-05,Moderately soluble,-5.13,0.00245,7.45e-06,Moderately soluble,High,Yes,No,No,No,Yes,Yes,No,-5.15,0,0,0,0,0,0.55,0,1,1,3.5
Molecule 18,Cc1cccc2c1CC[C@H]2c1c[nH]cn1,C13H14N2,198.26,15,11,0.31,1,1,1,60.67,28.68,1.74,2.57,2.8,2.2,3.76,2.61,-3.17,0.136,0.000684,Soluble,-2.82,0.3,0.00151,Soluble,-4.74,0.00358,1.8100000000000006e-05,Moderately soluble,High,Yes,Yes,No,No,No,No,No,-5.68,0,0,0,0,1,0.55,0,0,1,2.79
Molecule 19,Oc1ccc2c(c1)[C@@H](CCC2)Cc1c[nH]cn1,C14H16N2O,228.29,17,11,0.36,2,2,2,67.34,48.91,1.6,2.87,2.78,1.86,3.34,2.49,-3.41,0.0887,0.000389,Soluble,-3.56,0.0634,0.000278,Soluble,-4.47,0.00777,3.4e-05,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,No,-5.65,0,0,0,0,0,0.55,0,0,1,2.89
Molecule 20,CC(Cn1c(N)nc2c1nc(N)[nH]c2=O)C,C9H14N6O,222.25,16,9,0.44,2,3,3,62.64,115.61,0.53,-0.2,-0.04,-0.06,-0.09,0.03,-1.38,9.35,0.0421,Very soluble,-1.77,3.76,0.0169,Very soluble,-1.77,3.81,0.0171,Soluble,High,No,No,No,No,No,No,No,-7.8,0,0,0,0,0,0.55,0,0,1,2.25
Molecule 21,CC(CCn1c(N)nc2c1nc(N)[nH]c2=O)C,C10H16N6O,236.27,17,9,0.5,3,3,3,67.45,115.61,0.83,0.15,0.35,0.25,0.26,0.37,-1.59,6.03,0.0255,Very soluble,-2.13,1.73,0.00733,Soluble,-2.17,1.6,0.00676,Soluble,High,No,No,No,No,No,No,No,-7.63,0,0,0,0,0,0.55,0,0,1,2.34
Molecule 22,O=C1CCC(CC1)Cn1c(N)nc2c1nc(N)[nH]c2=O,C12H16N6O2,276.29,20,9,0.5,2,4,3,75.15,132.68,0.36,-1.11,0.06,-0.05,0.23,-0.1,-1.05,24.4,0.0882,Very soluble,-1.19,18.0,0.0652,Very soluble,-2.26,1.52,0.00551,Soluble,High,No,Yes,No,No,No,No,No,-8.77,0,0,0,1,0,0.55,0,0,0,2.46
Molecule 23,Clc1ccc(cc1)C1=C[C@@H]2N([C@H](C1)CC2)C,C14H16ClN,233.74,16,6,0.43,1,1,0,72.97,3.24,3.0,3.35,3.21,3.64,3.31,3.3,-3.61,0.0572,0.000245,Soluble,-3.1,0.188,0.0008029999999999999,Soluble,-3.97,0.0249,0.000106,Soluble,High,Yes,No,Yes,No,No,Yes,No,-5.35,0,0,0,0,1,0.55,0,0,1,4.31
Molecule 24,Clc1cc(ccc1Cl)C1=C[C@@H]2N[C@H](C1)CC2,C13H13Cl2N,254.16,16,6,0.38,1,1,1,73.08,12.03,2.93,3.51,3.52,3.91,4.01,3.58,-3.84,0.0369,0.000145,Soluble,-3.45,0.091,0.00035800000000000003,Soluble,-4.91,0.0031,1.22e-05,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,No,-5.36,0,0,0,0,1,0.55,0,0,1,4.26
Molecule 25,COc1cc(oc1/C(=C/1\C=CC=N1)/C)c1[nH]ccc1Cl,C15H13ClN2O2,288.73,20,10,0.13,3,3,1,83.74,50.52,2.37,2.84,3.93,1.17,4.52,2.97,-3.59,0.07400000000000001,0.000256,Soluble,-3.56,0.0797,0.000276,Soluble,-4.95,0.00325,1.12e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-6.04,0,0,0,0,0,0.55,0,0,0,3.71
Molecule 26,COc1cc(oc1C1=C2N=CC=C2CCC1)c1[nH]ccc1Cl,C17H15ClN2O2,314.77,22,10,0.24,3,3,1,91.24,50.52,3.11,2.23,4.46,1.65,5.15,3.32,-3.33,0.146,0.000463,Soluble,-2.93,0.373,0.00119,Soluble,-5.82,0.000479,1.52e-06,Moderately soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-6.64,0,0,0,0,0,0.55,0,0,0,3.84
Molecule 27,CCOc1ccc(cc1OC)/C=C/C(=O)Nc1ccccc1C(=O)N,C19H20N2O4,340.37,25,12,0.16,8,4,2,96.25,90.65,2.67,2.92,2.55,1.91,2.87,2.58,-3.62,0.0822,0.000241,Soluble,-4.48,0.0111,3.27e-05,Moderately soluble,-5.22,0.00204,6e-06,Moderately soluble,High,No,No,No,Yes,Yes,Yes,Yes,-6.3,0,0,0,0,0,0.55,0,1,1,2.76
Molecule 28,COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)N)cc(c1)OC,C18H18N2O4,326.35,24,12,0.11,7,4,2,91.45,90.65,2.84,2.35,2.15,1.68,2.47,2.3,-3.25,0.183,0.00056,Soluble,-3.89,0.0417,0.000128,Soluble,-4.83,0.00487,1.49e-05,Moderately soluble,High,No,No,No,No,Yes,No,Yes,-6.62,0,0,0,0,0,0.55,0,1,0,2.67
Molecule 29,c1ccc(nc1)/C=C/1\CN2CCC1CC2,C13H16N2,200.28,15,6,0.46,1,2,0,65.75,16.13,2.49,1.31,1.7,1.93,2.55,1.99,-2.14,1.46,0.00729,Soluble,-1.25,11.3,0.0563,Very soluble,-3.1,0.158,0.000787,Soluble,High,Yes,No,No,No,No,Yes,No,-6.59,0,0,0,0,0,0.55,0,0,1,3.92
Molecule 30,C1CN2CCC1/C(=C/c1nccnc1)/C2,C12H15N3,201.27,15,6,0.5,1,3,0,63.55,29.02,2.11,0.24,1.1,0.77,2.01,1.25,-1.47,6.83,0.034,Very soluble,-0.41,78.4,0.389,Very soluble,-2.73,0.373,0.00185,Soluble,High,Yes,No,No,No,No,No,No,-7.36,0,0,0,0,0,0.55,0,0,1,4.23
Molecule 31,C1CN2CCC1/C(=C\c1ccncc1)/C2,C13H16N2,200.28,15,6,0.46,1,2,0,65.75,16.13,2.42,1.27,1.7,1.93,2.55,1.97,-2.11,1.55,0.00773,Soluble,-1.21,12.4,0.062,Very soluble,-3.1,0.158,0.000787,Soluble,High,Yes,No,No,No,No,Yes,No,-6.62,0,0,0,0,0,0.55,0,0,1,3.67
Molecule 32,n1ccc(nc1)/C=C\1/CN2CCC1CC2,C12H15N3,201.27,15,6,0.5,1,3,0,63.55,29.02,2.4,0.66,1.1,1.18,2.01,1.47,-1.73,3.72,0.0185,Very soluble,-0.85,28.7,0.14300000000000002,Very soluble,-2.73,0.373,0.00185,Soluble,High,Yes,No,No,No,No,No,No,-7.06,0,0,0,0,0,0.55,0,0,1,4.1
Molecule 33,C1CN2CCC1/C(=C\c1nccnc1)/C2,C12H15N3,201.27,15,6,0.5,1,3,0,63.55,29.02,2.11,0.24,1.1,0.77,2.01,1.25,-1.47,6.83,0.034,Very soluble,-0.41,78.4,0.389,Very soluble,-2.73,0.373,0.00185,Soluble,High,Yes,No,No,No,No,No,No,-7.36,0,0,0,0,0,0.55,0,0,1,4.23
Molecule 34,c1ccc(cn1)/C=C\1/CN2CCC1CC2,C13H16N2,200.28,15,6,0.46,1,2,0,65.75,16.13,2.41,1.27,1.7,1.93,2.55,1.97,-2.11,1.55,0.00773,Soluble,-1.21,12.4,0.062,Very soluble,-3.1,0.158,0.000787,Soluble,High,Yes,No,No,No,No,Yes,No,-6.62,0,0,0,0,0,0.55,0,0,1,3.82
Molecule 35,C1CC/C(=C\c2cccnc2)/CN1,C11H14N2,174.24,13,6,0.36,1,2,1,58.16,24.92,2.05,0.88,1.36,1.37,2.66,1.66,-1.75,3.1,0.0178,Very soluble,-0.99,17.9,0.103,Very soluble,-3.49,0.0564,0.000324,Soluble,High,Yes,No,No,No,No,No,No,-6.74,0,0,0,0,1,0.55,0,0,1,2.27
Molecule 36,C1CC/C(=C/c2cccnc2)/CN1,C11H14N2,174.24,13,6,0.36,1,2,1,58.16,24.92,2.12,0.88,1.36,1.37,2.66,1.68,-1.75,3.1,0.0178,Very soluble,-0.99,17.9,0.103,Very soluble,-3.49,0.0564,0.000324,Soluble,High,Yes,No,No,No,No,No,No,-6.74,0,0,0,0,1,0.55,0,0,1,2.27
Molecule 37,OC[C@@H]1O[C@@H]([C@@H]([C@H]1O)C#N)n1cc(C)c(=O)[nH]c1=O,C11H13N3O5,267.24,19,6,0.55,2,6,3,62.63,128.34,1.3,-1.8,-2.09,-1.73,-0.45,-0.95,-0.46,91.7,0.343,Very soluble,-0.38,112.0,0.418,Very soluble,-0.3,134.0,0.502,Soluble,Low,No,No,No,No,No,No,No,-9.21,0,1,0,0,0,0.55,0,0,0,3.95
Molecule 38,C[C@H]1CCC[C@H]2N1CC[C@H](C2)NC(=O)c1cc(Cl)c(cc1O)N,C17H24ClN3O2,337.84,23,6,0.59,3,3,3,96.72,78.59,2.2,3.28,2.39,2.09,1.66,2.33,-4.0,0.0341,0.000101,Soluble,-4.61,0.00838,2.48e-05,Moderately soluble,-3.58,0.0893,0.000264,Soluble,High,No,Yes,No,No,No,Yes,No,-6.03,0,0,0,0,0,0.55,0,1,0,3.38
Molecule 39,O[C@@H]1[C@@H](NC2=NN(C)C(=O)[C@@H]3[C@H]2C3)c2cc(ccc2OC1(C)C)C#N,C18H20N4O3,340.38,25,6,0.5,2,5,2,97.56,97.95,2.63,0.14,0.06,1.13,1.45,1.08,-2.08,2.8,0.00824,Soluble,-1.75,6.01,0.0176,Very soluble,-3.37,0.147,0.000431,Soluble,High,No,Yes,No,No,No,No,No,-8.28,0,0,0,0,0,0.55,0,0,0,4.48
Molecule 40,COc1cc(N)c(cc1c1oc(=O)n(n1)C1CCN(CC1)C)Cl,C15H19ClN4O3,338.79,23,11,0.47,3,5,1,92.1,86.52,2.97,2.12,1.64,1.82,1.48,2.01,-3.43,0.125,0.00037,Soluble,-3.57,0.0916,0.00027,Soluble,-3.7,0.0678,0.0002,Soluble,High,No,Yes,Yes,Yes,No,No,No,-6.86,0,0,0,0,0,0.55,0,1,0,3.3
Molecule 41,Clc1cc2CCOc2c(c1)c1nn(c(=O)o1)C1CCNCC1,C15H16ClN3O3,321.76,22,11,0.47,2,5,1,85.65,69.29,3.0,2.37,1.64,1.95,2.74,2.34,-3.57,0.0874,0.000272,Soluble,-3.47,0.11,0.000342,Soluble,-4.56,0.00886,2.75e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,No,Yes,Yes,-6.58,0,0,0,0,0,0.55,0,0,0,3.28
Molecule 42,Clc1cc2CCCOc2c(c1)c1nn(c(=O)o1)C1CCNCC1,C16H18ClN3O3,335.79,23,11,0.5,2,5,1,90.45,69.29,3.17,2.73,2.03,2.19,2.96,2.61,-3.86,0.046,0.00013700000000000002,Soluble,-3.84,0.0486,0.000145,Soluble,-4.83,0.00496,1.4800000000000002e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,No,-6.41,0,0,0,0,0,0.55,0,0,0,3.41
Molecule 43,COC(=O)[C@H](CC(=O)c1ccc(c(c1)Cl)Cl)O,C11H10Cl2O4,277.1,17,6,0.27,5,4,1,63.52,63.6,2.25,2.07,2.1,1.85,2.87,2.23,-2.79,0.446,0.00161,Soluble,-3.03,0.256,0.000923,Soluble,-3.53,0.0816,0.000294,Soluble,High,Yes,No,Yes,Yes,No,No,No,-6.52,0,0,0,0,0,0.55,0,0,0,2.34
Molecule 44,CO[C@H](C(=O)O)CC(=O)c1ccc(c(c1)F)F,C11H10F2O4,244.19,17,6,0.27,5,6,1,53.83,63.6,1.19,1.22,2.48,1.58,2.43,1.78,-2.05,2.16,0.00884,Soluble,-2.15,1.72,0.00703,Soluble,-2.87,0.332,0.00136,Soluble,High,Yes,No,No,No,No,No,No,-6.92,0,0,0,0,0,0.56,0,0,1,2.38
Molecule 45,OC(=O)[C@H](CC(=O)c1ccc(c(c1)Cl)Cl)C,C11H10Cl2O3,261.1,16,6,0.27,4,3,1,62.85,54.37,1.91,2.86,3.29,2.7,3.3,2.81,-3.27,0.139,0.000532,Soluble,-3.66,0.057,0.000218,Soluble,-3.79,0.0419,0.00016,Soluble,High,Yes,No,Yes,No,No,No,No,-5.86,0,0,0,0,0,0.56,0,0,0,2.09
Molecule 46,OC(=O)C[C@H](C(=O)c1ccc(c(c1)Cl)Cl)C,C11H10Cl2O3,261.1,16,6,0.27,4,3,1,62.85,54.37,1.78,2.86,3.29,2.7,3.3,2.79,-3.27,0.139,0.000532,Soluble,-3.66,0.057,0.000218,Soluble,-3.79,0.0419,0.00016,Soluble,High,Yes,No,Yes,No,No,No,No,-5.86,0,0,0,0,0,0.56,0,0,0,2.09
Molecule 47,OC(=O)[C@H](CC(=O)c1ccc(c(c1)F)F)C,C11H10F2O3,228.19,16,6,0.27,4,5,1,52.75,54.37,1.58,1.81,3.1,2.43,2.87,2.36,-2.41,0.8909999999999999,0.0039,Soluble,-2.57,0.612,0.00268,Soluble,-3.13,0.171,0.0007480000000000001,Soluble,High,Yes,No,No,No,No,No,No,-6.41,0,0,0,0,0,0.56,0,0,1,2.16
Molecule 48,OC(=O)C[C@H](C(=O)c1ccc(c(c1)Cl)Cl)c1ccccc1,C16H12Cl2O3,323.17,21,12,0.12,5,3,1,82.53,54.37,2.13,3.99,4.43,3.71,4.52,3.76,-4.45,0.0115,3.55e-05,Moderately soluble,-4.83,0.00474,1.47e-05,Moderately soluble,-5.9,0.000408,1.26e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-5.44,0,0,0,0,0,0.56,0,0,1,2.53
Molecule 49,OC(=O)[C@@H](c1ccccc1)CC(=O)c1ccc(c(c1)Cl)Cl,C16H12Cl2O3,323.17,21,12,0.12,5,3,1,82.53,54.37,2.19,3.99,4.43,3.71,4.52,3.77,-4.45,0.0115,3.55e-05,Moderately soluble,-4.83,0.00474,1.47e-05,Moderately soluble,-5.9,0.000408,1.26e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-5.44,0,0,0,0,0,0.56,0,0,1,2.55
Molecule 50,OC(=O)[C@@H](CC(=O)c1ccc(c(c1)Cl)Cl)Cc1ccccc1,C17H14Cl2O3,337.2,22,12,0.18,6,3,1,87.34,54.37,2.26,4.28,4.51,3.94,4.91,3.98,-4.63,0.00782,2.32e-05,Moderately soluble,-5.13,0.00247,7.34e-06,Moderately soluble,-6.3,0.000171,5.06e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-5.32,0,0,0,0,0,0.56,0,0,1,2.5
Molecule 51,CC(=CCc1cc(/C=C/C(=O)O)cc(c1O)CC=C(C)C)C,C19H24O3,300.39,22,6,0.32,6,3,2,92.57,57.53,3.06,5.37,4.4,3.75,4.76,4.27,-4.89,0.00386,1.28e-05,Moderately soluble,-6.33,0.00014,4.66e-07,Poorly soluble,-3.81,0.0462,0.000154,Soluble,High,Yes,No,No,Yes,Yes,No,No,-4.32,0,0,0,0,1,0.56,0,2,1,2.96
Molecule 52,N#CC(C(=S)C)C(=O)Nc1ccc(cc1)C(F)(F)F,C12H9F3N2OS,286.27,19,6,0.25,5,5,1,67.72,84.98,1.76,2.98,4.13,2.34,3.95,3.03,-3.4,0.115,0.000402,Soluble,-4.43,0.0107,3.73e-05,Moderately soluble,-3.95,0.0319,0.000111,Soluble,High,No,No,Yes,No,No,No,Yes,-5.93,0,0,0,0,0,0.55,1,1,0,2.31
Molecule 53,CC(=O)NC[C@H]1OC(=O)C(=C1)c1ccc(c(c1)F)N1CCOCC1,C17H19FN2O4,334.34,24,6,0.41,5,5,1,88.43,67.87,2.47,1.05,1.15,1.27,2.34,1.66,-2.43,1.24,0.00372,Soluble,-2.07,2.87,0.00859,Soluble,-3.88,0.0436,0.00013000000000000002,Soluble,High,No,Yes,No,No,No,No,No,-7.59,0,0,0,0,0,0.55,1,0,0,3.56
Molecule 54,OC(=O)[C@@H](CC(=O)c1ccc(c(c1)F)F)N,C10H9F2NO3,229.18,16,6,0.2,4,6,2,50.65,80.39,0.88,-1.85,1.79,-0.92,1.67,0.31,-0.11,178.0,0.778,Very soluble,0.68,1100.0,4.79,Highly soluble,-2.38,0.955,0.00417,Soluble,High,No,No,No,No,No,No,No,-9.01,0,0,0,0,0,0.55,0,0,1,2.11
Molecule 55,OC(=O)[C@@H]1[C@H]2[C@@H]1[C@@](C[C@@H]2Sc1ccccc1)(N)C(=O)O,C14H15NO4S,293.34,20,6,0.43,4,5,3,73.87,125.92,1.19,-1.32,1.28,-0.78,0.53,0.18,-0.79,48.1,0.16399999999999998,Very soluble,-0.83,43.8,0.149,Very soluble,-1.61,7.12,0.0243,Soluble,High,No,No,No,No,No,No,No,-9.03,0,0,0,0,0,0.56,0,0,0,4.03
Molecule 56,OC(=O)[C@@H]1[C@H]2[C@@H]1[C@@](C[C@@H]2Cc1ccccc1)(N)C(=O)O,C15H17NO4,275.3,20,6,0.47,4,5,3,71.93,100.62,1.32,-1.38,0.98,-0.79,0.8,0.19,-0.64,63.7,0.231,Very soluble,-0.23,161.0,0.586,Very soluble,-1.92,3.34,0.0121,Soluble,High,No,No,No,No,No,No,No,-8.96,0,0,0,0,0,0.56,0,0,0,3.17
Molecule 57,NC1=N[C@@H](Nc2c1cccc2)c1ccccc1,C14H13N3,223.27,17,12,0.07,1,1,2,75.74,50.41,1.89,2.26,1.24,3.08,2.54,2.2,-3.1,0.17600000000000002,0.000786,Soluble,-2.96,0.248,0.00111,Soluble,-4.97,0.0024,1.0800000000000003e-05,Moderately soluble,High,Yes,Yes,Yes,No,No,No,No,-6.06,0,0,0,0,0,0.55,0,0,1,3.7
Molecule 58,C[C@@H]1Nc2ccccc2C(=N1)N,C9H11N3,161.2,12,6,0.22,0,1,2,56.06,50.41,1.47,0.96,0.21,1.25,1.47,1.07,-1.81,2.47,0.0153,Very soluble,-1.61,3.99,0.0248,Very soluble,-2.82,0.244,0.00151,Soluble,High,No,No,Yes,No,No,No,No,-6.6,0,0,0,0,1,0.55,0,0,1,3.35
Molecule 59,NC1=N[C@@](C)(Nc2c1cccc2)c1ccccc1,C15H15N3,237.3,18,12,0.13,1,1,2,80.43,50.41,1.95,2.45,1.63,2.93,3.0,2.39,-3.28,0.124,0.000522,Soluble,-3.15,0.16699999999999998,0.000704,Soluble,-5.57,0.000633,2.67e-06,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,No,-6.01,0,0,0,0,0,0.55,0,0,1,3.72
Molecule 60,OCc1ccccc1[C@@H]1Nc2ccccc2C(=N1)N,C15H15N3O,253.3,19,12,0.13,2,2,3,81.87,70.64,1.98,1.37,0.58,2.49,2.38,1.76,-2.61,0.623,0.00246,Soluble,-2.46,0.8859999999999999,0.0035,Soluble,-4.79,0.00406,1.6e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-6.87,0,0,0,0,0,0.55,0,0,0,3.84
Molecule 61,CCOC(=O)NCC[C@@H]1Nc2ccccc2C(=N1)N,C13H18N4O2,262.31,19,6,0.38,6,3,3,79.76,88.74,1.99,1.04,0.33,1.03,1.14,1.11,-1.96,2.88,0.011000000000000001,Very soluble,-2.49,0.841,0.00321,Soluble,-3.79,0.0426,0.00016299999999999998,Soluble,High,No,Yes,No,No,No,No,No,-7.16,0,0,0,0,0,0.55,0,0,0,3.71
Molecule 62,Cc1cccc(c1)C(=O)N1CCC2(CC1)N=C(N)c1c(N2)cccc1,C20H22N4O,334.41,25,12,0.3,2,2,2,109.9,70.72,2.42,2.43,1.43,2.77,2.94,2.4,-3.67,0.0719,0.000215,Soluble,-3.56,0.0925,0.000277,Soluble,-5.93,0.000391,1.17e-06,Moderately soluble,High,Yes,Yes,No,No,Yes,Yes,Yes,-6.61,0,0,0,0,0,0.55,0,0,0,4.28
Molecule 63,CCOC(=O)N1CCC2(CC1)Nc1ccccc1C(=N2)N,C15H20N4O2,288.34,21,6,0.47,3,3,2,91.31,79.95,2.43,1.18,0.43,1.55,1.29,1.38,-2.38,1.19,0.00413,Soluble,-2.45,1.01,0.00351,Soluble,-3.58,0.0751,0.000261,Soluble,High,No,Yes,No,No,No,No,No,-7.22,0,0,0,0,0,0.55,0,0,0,3.75
Molecule 64,CCOC(=O)N1CCC2(CC1)Nc1cccc(c1C(=N2)N)OC,C16H22N4O3,318.37,23,6,0.5,4,4,2,97.8,89.18,2.84,1.15,0.44,1.27,1.33,1.41,-2.47,1.09,0.0034100000000000003,Soluble,-2.62,0.768,0.00241,Soluble,-3.7,0.0638,0.0002,Soluble,High,No,Yes,No,No,No,No,No,-7.43,0,0,0,0,0,0.55,0,0,0,3.94
Molecule 65,O=C(c1ccccn1)NCC1(COC1)CNC(=O)c1ccccn1,C17H18N4O3,326.35,24,12,0.29,8,5,2,85.48,93.21,2.08,0.44,0.65,-0.21,1.93,0.98,-1.98,3.4,0.0104,Very soluble,-1.97,3.54,0.0108,Very soluble,-5.51,0.000997,3.05e-06,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.98,0,0,0,0,0,0.55,0,0,1,2.1
Molecule 66,O=C(c1ccccn1)NCC1(CNC(=O)c2ccccn2)CC1,C17H18N4O2,310.35,23,12,0.29,8,4,2,84.4,83.98,2.07,1.3,1.35,0.59,2.32,1.53,-2.44,1.12,0.00362,Soluble,-2.66,0.6729999999999999,0.00217,Soluble,-5.78,0.000512,1.65e-06,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-7.27,0,0,0,0,0,0.55,0,0,1,2.01
Molecule 67,O=C(c1ncn(c1)C1CCNCC1)NC1CCC(CC1)CCC(=O)O,C18H28N4O3,348.44,25,5,0.72,7,5,3,98.43,96.25,2.2,-1.25,1.58,0.85,1.13,0.9,-0.9,44.0,0.126,Very soluble,-0.28,185.0,0.53,Very soluble,-2.97,0.373,0.00107,Soluble,High,No,Yes,No,No,No,No,No,-9.31,0,0,0,0,0,0.55,0,0,0,3.69
Molecule 68,O=C(NC1CCC(CC1)C(=O)O)/C=C/c1ncn(c1)C1CCNCC1,C18H26N4O3,346.42,25,5,0.61,6,5,3,98.53,96.25,2.06,-1.7,1.09,0.5,0.95,0.58,-0.67,74.3,0.214,Very soluble,0.19,539.0,1.55,Highly soluble,-2.25,1.94,0.0056,Soluble,High,No,Yes,No,No,No,No,No,-9.62,0,0,0,0,0,0.55,0,1,0,4.1
