Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 73,CCOc1nc2c(n1Cc1ccc(cc1)c1ccccc1c1nnn[nH]1)c(ccc2)C(=O)O,C24H20N6O3,440.45,33,26,0.12,7,7,2,122.35,118.81,2.26,4.14,4.03,3.51,3.61,3.51,-5.3,0.00221,5.01e-06,Moderately soluble,-6.34,0.0002,4.55e-07,Poorly soluble,-7.93,5.22e-06,1.1899999999999999e-08,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,No,-6.05,0,0,0,0,0,0.56,0,0,2,3.33
Molecule 74,COc1cc2nccc(c2cc1C(=O)N)Oc1ccc(c(c1)Cl)NC(=O)NC1CC1,C21H19ClN4O4,426.85,30,16,0.19,8,5,3,112.86,115.57,3.01,2.75,3.82,1.84,2.7,2.82,-4.09,0.035,8.209999999999999e-05,Moderately soluble,-4.83,0.00629,1.47e-05,Moderately soluble,-6.84,6.159999999999999e-05,1.44e-07,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.95,0,0,0,0,0,0.55,0,0,2,2.88
Molecule 75,CO[C@@]1(NC(=O)C2SC(=C(C(=O)O)C(=O)N)S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C,C17H17N7O8S4,575.62,36,5,0.41,10,11,4,131.17,321.13,1.61,0.09,-1.78,-0.62,-2.2,-0.58,-2.91,0.711,0.00124,Soluble,-6.39,0.00023500000000000002,4.0899999999999997e-07,Poorly soluble,-0.06,501.0,0.871,Soluble,Low,No,Yes,No,No,No,No,No,-9.75,2,3,1,1,2,0.11,0,4,2,5.42
Molecule 76,CCOc1cc(ccc1C(=O)O)CC(=O)N[C@H](c1ccccc1N1CCCCC1)CC(C)C,C27H36N2O4,452.59,33,12,0.48,11,4,2,135.45,78.87,3.88,5.18,4.51,3.44,5.12,4.43,-5.45,0.0016,3.53e-06,Moderately soluble,-6.58,0.000118,2.61e-07,Poorly soluble,-7.1,3.6e-05,7.96e-08,Poorly soluble,High,No,Yes,No,No,Yes,Yes,Yes,-5.38,0,1,1,0,1,0.56,0,0,3,3.89
Molecule 77,OC(=O)CNC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,C25H32N2O4,424.53,31,12,0.44,9,5,3,124.96,89.87,2.19,1.68,2.67,2.5,3.61,2.53,-3.22,0.254,0.000598,Soluble,-3.18,0.27899999999999997,0.0006580000000000001,Soluble,-6.13,0.00031299999999999996,7.359999999999999e-07,Poorly soluble,High,No,Yes,No,No,No,Yes,No,-7.7,0,0,0,0,0,0.55,0,0,2,3.73
Molecule 78,CCOC(=O)[C@@H](N[C@H](C(=O)N1Cc2cc(OC)c(cc2C[C@H]1C(=O)O)OC)C)CCc1ccccc1,C27H34N2O7,498.57,36,12,0.44,13,8,2,137.48,114.4,2.94,1.18,2.05,1.54,3.58,2.26,-3.06,0.431,0.000865,Soluble,-3.18,0.331,0.000664,Soluble,-6.08,0.000417,8.359999999999999e-07,Poorly soluble,High,No,Yes,No,No,No,No,Yes,-8.5,0,2,1,0,0,0.55,0,0,2,4.55
Molecule 79,O=C1OC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C,C19H30O3,306.44,22,0,0.95,0,3,1,86.96,46.53,2.88,3.74,3.54,3.63,3.44,3.45,-4.1,0.0246,8.01e-05,Moderately soluble,-4.41,0.0119,3.9e-05,Moderately soluble,-3.56,0.084,0.00027400000000000005,Soluble,High,Yes,No,No,No,Yes,No,No,-5.51,0,0,0,0,0,0.55,0,0,1,4.22
Molecule 80,O[C@H](c1cc(nc2c1cccc2C(F)(F)F)C(F)(F)F)[C@H]1CCCCN1,C17H16F6N2O,378.31,26,10,0.47,4,9,2,86.51,45.15,2.88,3.62,6.05,3.43,4.8,4.15,-4.49,0.0123,3.26e-05,Moderately soluble,-4.26,0.021,5.550000000000001e-05,Moderately soluble,-6.1,0.000303,8.02e-07,Poorly soluble,High,No,Yes,No,No,No,Yes,Yes,-6.04,0,1,0,1,0,0.55,0,0,2,3.25
Molecule 81,O=C1CN2[C@@H]3CC1C[C@@H]2CC(C3)OC(=O)c1c[nH]c2c1cccc2,C19H20N2O3,324.37,24,9,0.47,3,4,1,93.51,62.4,2.4,2.7,2.14,1.95,2.52,2.34,-3.63,0.0758,0.000234,Soluble,-3.66,0.0704,0.000217,Soluble,-4.02,0.0309,9.53e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-6.36,0,0,0,0,0,0.55,0,0,0,4.06
Molecule 82,COCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)c1ccc(cc1)NCCCC,C30H53NO11,603.74,42,6,0.77,33,11,1,157.74,121.4,7.36,2.45,2.64,-0.58,6.11,3.6,-3.05,0.5329999999999999,0.0008820000000000001,Soluble,-4.64,0.0137,2.2800000000000002e-05,Moderately soluble,-8.77,1.03e-06,1.7000000000000001e-09,Poorly soluble,High,No,Yes,No,No,No,No,No,-8.24,2,3,1,0,3,0.17,0,0,2,4.26
Molecule 83,CNC(=O)c1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,C11H9I3N2O4,613.91,20,6,0.18,5,4,3,98.86,95.5,1.47,0.58,2.33,2.75,3.48,2.12,-3.9,0.0766,0.000125,Soluble,-2.16,4.26,0.006940000000000001,Soluble,-5.08,0.00515,8.39e-06,Moderately soluble,High,No,No,No,No,No,No,Yes,-9.63,1,1,0,0,1,0.56,0,1,1,2.39
Molecule 84,CCC[C@H]1CN(C(=O)C1)[C@H](C(=O)N)CC,C11H20N2O2,212.29,15,0,0.82,5,2,1,62.8,63.4,1.96,1.0,0.52,0.64,1.1,1.04,-1.46,7.43,0.035,Very soluble,-1.92,2.55,0.012,Very soluble,-1.62,5.12,0.0241,Soluble,High,No,No,No,No,No,No,No,-6.88,0,0,0,0,0,0.55,0,0,1,2.5
Molecule 85,CCO/N=C(/c1nsc(n1)NP(=O)(O)O)\C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)Sc1scc(n1)c1cc[n+](cc1)C,C22H22N8O8PS4,685.69,43,16,0.27,12,12,5,163.82,337.3,-3.32,1.65,0.65,-1.89,0.22,-0.54,-4.61,0.0167,2.4299999999999998e-05,Moderately soluble,-8.35,3.09e-06,4.5e-09,Poorly soluble,-3.16,0.475,0.0006929999999999999,Soluble,Low,No,Yes,No,No,No,No,No,-9.31,2,2,2,1,3,0.11,0,4,2,5.78
Molecule 86,O=C1N[C@@H](C[C@@H]2O[C@]2(C)CCC[C@@H]([C@@H]([C@H](C(=O)C([C@H](C1)O)(C)C)C)O)C)/C(=C/c1csc(n1)C)/C,C27H42N2O5S,506.7,35,5,0.74,2,6,3,144.19,140.29,3.42,3.62,3.56,1.22,4.78,3.32,-5.24,0.00294,5.81e-06,Moderately soluble,-6.25,0.00028199999999999997,5.57e-07,Poorly soluble,-5.09,0.004079999999999999,8.05e-06,Moderately soluble,Low,No,Yes,No,No,No,No,Yes,-6.82,1,3,1,1,0,0.55,0,1,2,6.4
Molecule 87,O=[S@@](CCCC(C(F)(F)F)(F)F)CCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@@H]2[C@H]1[C@@H]1CC[C@@H]([C@]1(CC2)C)O,C32H47F5O3S,606.77,41,6,0.81,15,8,2,156.93,76.74,5.05,9.22,11.65,5.93,8.22,8.01,-8.53,1.8e-06,2.9600000000000005e-09,Poorly soluble,-10.73,1.1299999999999999e-08,1.8600000000000002e-11,Insoluble,-9.58,1.6100000000000003e-07,2.65e-10,Poorly soluble,Low,No,Yes,No,No,No,No,Yes,-3.46,2,4,1,1,2,0.17,0,1,3,5.98
Molecule 88,O=[S@](CCCC(C(F)(F)F)(F)F)CCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@@H]2[C@H]1[C@@H]1CC[C@@H]([C@]1(CC2)C)O,C32H47F5O3S,606.77,41,6,0.81,15,8,2,156.93,76.74,5.07,9.22,11.65,5.93,8.22,8.02,-8.53,1.8e-06,2.9600000000000005e-09,Poorly soluble,-10.73,1.1299999999999999e-08,1.8600000000000002e-11,Insoluble,-9.58,1.6100000000000003e-07,2.65e-10,Poorly soluble,Low,No,Yes,No,No,No,No,Yes,-3.46,2,4,1,1,2,0.17,0,1,3,5.98
Molecule 89,Cc1ccc(cc1)/C=C\1/C(=O)[C@]2(C([C@@H]1CC2)(C)C)C,C18H22O,254.37,19,6,0.5,1,1,0,80.21,17.07,3.15,4.51,4.29,4.02,5.14,4.22,-4.43,0.00954,3.75e-05,Moderately soluble,-4.59,0.006540000000000001,2.57e-05,Moderately soluble,-5.55,0.000709,2.79e-06,Moderately soluble,High,Yes,No,No,Yes,Yes,Yes,No,-4.65,0,0,0,0,1,0.55,0,1,1,4.28
Molecule 90,O[C@H]1C[C@H](O)CC(=C/C=C/2\CCC[C@]3([C@H]2CC[C@@H]3[C@@H](/C=C/[C@@H](C(O)(C)C)C)C)C)C1,C27H44O3,416.64,30,0,0.78,5,3,3,127.4,60.69,4.6,5.01,5.56,4.33,5.47,4.99,-5.25,0.00235,5.63e-06,Moderately soluble,-6.02,0.000394,9.45e-07,Poorly soluble,-3.52,0.124,0.000299,Soluble,High,No,No,No,No,No,No,Yes,-5.28,1,1,0,0,1,0.55,0,1,2,6.22
Molecule 91,CC(OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@H]([C@@H]1/C=C/C(COc1ccccc1)(F)F)O)C,C25H34F2O5,452.53,32,6,0.56,13,7,2,120.15,75.99,4.44,4.47,5.52,3.27,5.13,4.57,-4.74,0.008190000000000001,1.8100000000000003e-05,Moderately soluble,-5.79,0.000742,1.64e-06,Moderately soluble,-4.65,0.0102,2.24e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,Yes,-5.89,0,0,1,0,0,0.55,0,1,3,4.79
Molecule 92,CCC[C@@]1(CCc2ccccc2)CC(=C(C(=O)O1)[C@@H](c1cccc(c1)NS(=O)(=O)c1ccc(cn1)C(F)(F)F)CC)O,C31H33F3N2O5S,602.66,42,18,0.35,12,9,2,153.8,113.97,3.64,6.97,9.37,3.74,6.55,6.06,-7.49,1.9399999999999997e-05,3.2200000000000004e-08,Poorly soluble,-9.18,4.01e-07,6.650000000000001e-10,Poorly soluble,-10.86,8.240000000000001e-09,1.3699999999999999e-11,Insoluble,Low,No,Yes,No,Yes,No,Yes,Yes,-5.03,1,4,1,1,2,0.56,0,0,3,5.29
Molecule 93,O=C(C(c1ccccc1)(c1ccccc1)O)OC1C[C@H]2CC[C@H](C1)[N+]12CCCC1,C25H30NO3,392.51,29,12,0.48,5,3,1,117.43,46.53,-0.06,4.36,3.28,-0.14,3.37,2.16,-5.0,0.00396,1.01e-05,Moderately soluble,-5.05,0.0034799999999999996,8.86e-06,Moderately soluble,-6.42,0.00015,3.83e-07,Poorly soluble,High,Yes,Yes,No,No,Yes,Yes,No,-5.6,0,0,0,0,0,0.55,0,1,2,4.7
Molecule 94,CCCC[C@H](COC(=O)/C=C\c1ccc(cc1)OC)CC,C18H26O3,290.4,21,6,0.5,10,3,0,87.57,35.53,4.15,5.3,4.36,3.68,4.87,4.47,-4.53,0.00855,2.95e-05,Moderately soluble,-5.8,0.000463,1.6e-06,Moderately soluble,-5.14,0.0020800000000000003,7.18e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,Yes,No,-4.31,0,0,0,0,1,0.55,0,1,2,3.31
Molecule 95,CCCC[C@@H](COC(=O)/C=C\c1ccc(cc1)OC)CC,C18H26O3,290.4,21,6,0.5,10,3,0,87.57,35.53,4.17,5.3,4.36,3.68,4.87,4.48,-4.53,0.00855,2.95e-05,Moderately soluble,-5.8,0.000463,1.6e-06,Moderately soluble,-5.14,0.0020800000000000003,7.18e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,Yes,No,-4.31,0,0,0,0,1,0.55,0,1,2,3.31
Molecule 96,C[C@@H]1N(C)CCO[C@H]1c1ccccc1,C12H17NO,191.27,14,6,0.5,1,2,0,61.22,12.47,2.55,1.85,1.37,1.74,2.08,1.92,-2.44,0.69,0.00361,Soluble,-1.73,3.54,0.0185,Very soluble,-2.9,0.24100000000000002,0.00126,Soluble,High,Yes,No,No,No,No,No,No,-6.15,0,0,0,0,1,0.55,0,0,1,2.52
Molecule 97,OC(C12CC[N+](CC1)(CC2)CCOCc1ccccc1)(c1ccccc1)c1ccccc1,C29H34NO2,428.59,32,18,0.38,8,2,1,133.96,29.46,0.63,4.69,4.5,0.54,5.63,3.2,-5.34,0.00196,4.57e-06,Moderately soluble,-5.04,0.00394,9.19e-06,Moderately soluble,-9.74,7.83e-08,1.8300000000000001e-10,Poorly soluble,High,Yes,Yes,Yes,No,No,No,No,-5.58,0,1,0,0,0,0.55,0,1,3,4.77
Molecule 98,COc1ccc(cc1)CC(NC[C@@H](c1cc(O)cc2c1OCC(=O)N2)O)(C)C,C21H26N2O5,386.44,28,12,0.38,7,6,4,109.27,100.05,2.94,1.78,1.48,0.92,2.94,2.01,-3.21,0.237,0.0006129999999999999,Soluble,-3.5,0.122,0.000317,Soluble,-5.79,0.000627,1.62e-06,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-7.39,0,0,0,0,0,0.55,0,0,1,3.72
Molecule 99,C/C=C\1/NC(=O)[C@H]2CSSCCC=C[C@@H](OC(=O)[C@@H](NC1=O)C(C)C)CC(=O)N[C@@H](C(=O)N2)C(C)C,C24H36N4O6S2,540.7,36,0,0.62,2,6,4,156.44,193.3,2.6,2.24,-0.09,0.18,1.5,1.29,-4.47,0.0183,3.3799999999999995e-05,Moderately soluble,-5.93,0.000628,1.16e-06,Moderately soluble,-4.39,0.022,4.07e-05,Moderately soluble,Low,No,Yes,No,No,No,No,No,-8.01,1,3,1,1,1,0.55,0,3,1,7.19
Molecule 100,CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@@H]([C@@H](O2)C)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,C34H36F3NO13,723.64,51,12,0.5,13,16,5,166.92,215.22,4.16,3.6,3.4,-0.92,4.0,2.85,-5.91,0.000889,1.23e-06,Moderately soluble,-7.81,1.13e-05,1.56e-08,Poorly soluble,-6.33,0.000342,4.7299999999999996e-07,Poorly soluble,Low,No,Yes,No,No,No,No,No,-8.16,2,3,2,1,3,0.17,1,1,3,6.48
Molecule 1,CC(OC(=O)[C@@H](NP(=O)(Oc1ccccc1)OC[C@@H]1O[C@H]([C@]([C@@H]1O)(C)F)n1ccc(=O)[nH]c1=O)C)C,C22H29FN3O9P,529.45,36,12,0.5,11,11,3,125.53,167.99,3.1,0.99,1.75,0.82,0.61,1.46,-3.27,0.28600000000000003,0.000541,Soluble,-4.11,0.0414,7.829999999999999e-05,Moderately soluble,-4.09,0.0432,8.170000000000001e-05,Moderately soluble,Low,No,Yes,No,No,No,No,Yes,-8.83,2,1,2,1,2,0.17,0,1,2,6.02
Molecule 2,COC(=O)CCc1c2[nH]c(c1C)C=C1NC(=Cc3[nH]c(C=c4[nH]c(=C2)c(CCC(=O)O)c4C)c(C=C)c3C)C2=CC=C([C@H]([C@@]12C)C(=O)OC)C(=O)OC,C41H44N4O8,720.81,53,15,0.32,12,8,5,205.57,175.6,4.98,5.22,3.45,1.84,7.78,4.65,-7.02,6.96e-05,9.66e-08,Poorly soluble,-8.66,1.59e-06,2.21e-09,Poorly soluble,-9.48,2.4e-07,3.3300000000000004e-10,Poorly soluble,Low,No,Yes,No,No,Yes,No,No,-6.99,2,3,2,1,3,0.11,0,1,3,8.65
Molecule 3,COc1cc2c(cc1O)CCN[C@@]12CS[C@@H]2c3c(OC(=O)C)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@@H]2N([C@H]([C@@H]1O)Cc1c2c(O)c(c(c1)C)OC)C)OCO4,C39H43N3O11S,761.84,54,18,0.49,4,14,4,207.56,194.02,4.22,3.38,1.19,1.58,3.01,2.68,-6.68,0.000161,2.1100000000000002e-07,Poorly soluble,-7.13,5.610000000000001e-05,7.36e-08,Poorly soluble,-7.08,6.38e-05,8.380000000000001e-08,Poorly soluble,Low,No,Yes,No,No,No,No,No,-8.55,2,3,1,1,4,0.17,1,1,1,8.45
Molecule 4,O=C1O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2c(O[C@H]3CN(C(=O)[C@@H](N1)C(C)(C)C)[C@@H](C3)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1)nc1c(n2)cccc1,C38H46F4N6O9S,838.87,58,10,0.63,9,15,3,205.91,203.6,3.71,4.55,5.69,1.32,2.42,3.54,-7.44,3.04e-05,3.62e-08,Poorly soluble,-8.55,2.37e-06,2.8300000000000004e-09,Poorly soluble,-7.96,9.22e-06,1.1000000000000001e-08,Poorly soluble,Low,No,Yes,No,No,No,No,No,-8.19,2,4,1,1,3,0.17,0,1,3,8.56
Molecule 5,NC[C@H](C[C@H]1O[C@@H]2[C@@H]([C@H]1OC)CC(=O)C[C@H]1CC[C@H]3[C@H](O1)[C@@H]1O[C@]4(CC[C@@H]5O[C@@H](CC[C@@H]6O[C@H](C2)C(=C)[C@@H](C6)C)C(=C)C5)O[C@@H]2[C@H](O3)[C@H]1O[C@@H]2C4)O,C40H59NO11,729.9,52,0,0.88,4,12,2,188.29,146.39,4.6,1.11,3.44,-0.02,2.09,2.24,-4.8,0.0116,1.58e-05,Moderately soluble,-3.78,0.122,0.000167,Soluble,-3.63,0.171,0.00023500000000000002,Soluble,Low,No,Yes,No,No,No,No,No,-9.96,2,3,1,1,3,0.17,0,1,1,10.0
Molecule 6,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(OP(=O)(C(P(=O)(O)O)(Cl)Cl)O)O,C17H25Cl2F3N5O12P3S2,776.36,44,9,0.71,16,18,7,152.39,335.94,1.07,-1.0,3.6,-1.13,-2.21,0.07,-3.12,0.591,0.0007610000000000001,Soluble,-5.57,0.0021,2.7e-06,Moderately soluble,-1.64,17.7,0.0228,Soluble,Low,No,Yes,No,No,No,No,No,-11.75,3,2,2,1,5,0.11,0,2,2,5.83
Molecule 7,O[C@H]1CC[C@@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H](C(=O)O)[C@@H](O)C[C@H](/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H]([C@H]([C@H]([C@H](OC(=O)C[C@H](C[C@H](C1)O)O)C)C)O)C)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1O)N)O,C47H75NO17,926.09,65,0,0.68,3,18,12,240.72,327.45,4.47,-0.29,0.78,-2.15,-4.12,-0.26,-5.2,0.00583,6.29e-06,Moderately soluble,-6.13,0.000692,7.47e-07,Poorly soluble,2.37,218000.0,235.0,Soluble,Low,No,Yes,No,No,No,No,No,-12.16,3,3,1,1,4,0.17,0,0,1,10.0
Molecule 8,O[C@H]1CC[C@@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H](C(=O)O)[C@@H](O)C[C@H](/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H]([C@H]([C@@H]([C@H](OC(=O)C[C@H](C[C@H](C1)O)O)C)C)O)C)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1O)N)O,C47H75NO17,926.09,65,0,0.68,3,18,12,240.72,327.45,3.08,-0.29,0.78,-2.15,-4.12,-0.54,-5.2,0.00583,6.29e-06,Moderately soluble,-6.13,0.000692,7.47e-07,Poorly soluble,2.37,218000.0,235.0,Soluble,Low,No,Yes,No,No,No,No,No,-12.16,3,3,1,1,4,0.17,0,0,1,10.0
Molecule 9,O[C@H]1CC[C@@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H](C(=O)O)[C@@H](O)C[C@H](/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H]([C@@H]([C@H]([C@H](OC(=O)C[C@H](C[C@H](C1)O)O)C)C)O)C)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1O)N)O,C47H75NO17,926.09,65,0,0.68,3,18,12,240.72,327.45,4.15,-0.29,0.78,-2.15,-4.12,-0.33,-5.2,0.00583,6.29e-06,Moderately soluble,-6.13,0.000692,7.47e-07,Poorly soluble,2.37,218000.0,235.0,Soluble,Low,No,Yes,No,No,No,No,No,-12.16,3,3,1,1,4,0.17,0,0,1,10.0
Molecule 10,O[C@H]1CC[C@@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H](C(=O)O)[C@@H](O)C[C@H](/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H]([C@@H]([C@@H]([C@H](OC(=O)C[C@H](C[C@H](C1)O)O)C)C)O)C)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@@H]1O)N)O,C47H75NO17,926.09,65,0,0.68,3,18,12,240.72,327.45,3.65,-0.29,0.78,-2.15,-4.12,-0.43,-5.2,0.00583,6.29e-06,Moderately soluble,-6.13,0.000692,7.47e-07,Poorly soluble,2.37,218000.0,235.0,Soluble,Low,No,Yes,No,No,No,No,No,-12.16,3,3,1,1,4,0.17,0,0,1,10.0
Molecule 11,COc1ccc2c(c1C)nc(cc2O[C@@H]1C[C@@H]2[C@@H](C1)C(=O)N(C)CCCCC=C[C@H]1[C@](NC2=O)(C1)C(=O)NS(=O)(=O)C1CC1)c1scc(n1)C(C)C,C38H47N5O7S2,749.94,52,15,0.55,9,9,2,208.52,193.51,4.73,4.81,5.51,1.48,4.89,4.28,-7.14,5.44e-05,7.25e-08,Poorly soluble,-8.61,1.86e-06,2.48e-09,Poorly soluble,-8.79,1.21e-06,1.61e-09,Poorly soluble,Low,No,Yes,No,No,No,No,Yes,-7.46,2,3,1,1,2,0.17,0,1,3,7.16
Molecule 12,CC(=O)N=c1sc(nn1C)S(=O)(=O)N,C5H8N4O3S2,236.27,14,5,0.4,2,6,1,48.79,144.03,0.05,0.13,-0.34,-1.47,0.02,-0.32,-1.52,7.15,0.0303,Very soluble,-2.71,0.46,0.00195,Soluble,-0.45,84.8,0.359,Soluble,Low,No,No,No,No,No,No,No,-7.65,0,0,1,1,0,0.55,0,0,1,3.11
Molecule 13,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC=C)ccc1O)O,C34H53NO11,651.78,46,6,0.76,24,12,2,172.71,126.77,6.28,0.93,1.48,-1.04,5.1,2.55,-2.98,0.6829999999999999,0.00105,Soluble,-3.18,0.43200000000000005,0.000663,Soluble,-6.83,9.690000000000001e-05,1.49e-07,Poorly soluble,High,No,No,No,No,No,No,No,-9.62,2,3,1,0,3,0.17,0,1,2,7.02
Molecule 14,CCO/N=C(\c1nsc(n1)NP(=O)(O)O)/C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)Sc1scc(n1)c1cc[n+](cc1)C,C22H22N8O8PS4,685.69,43,16,0.27,12,12,5,163.82,337.3,-2.65,1.65,0.65,-1.89,0.22,-0.41,-4.61,0.0167,2.4299999999999998e-05,Moderately soluble,-8.35,3.09e-06,4.5e-09,Poorly soluble,-3.16,0.475,0.0006929999999999999,Soluble,Low,No,Yes,No,No,No,No,No,-9.31,2,2,2,1,3,0.11,0,4,2,5.78
Molecule 15,O=C(Cc1cccs1)N[C@H]1CC[C@H](OB1O)CC(=O)O,C12H16BNO5S,297.14,20,5,0.5,6,5,3,74.65,124.1,0.0,0.45,0.45,-0.54,0.22,0.11,-1.75,5.23,0.0176,Very soluble,-2.62,0.706,0.00238,Soluble,-1.7,6.0,0.0202,Soluble,High,No,No,No,No,No,No,No,-7.79,0,0,0,0,0,0.56,0,1,0,3.62
Molecule 1,OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,C22H29FO5,392.46,28,0,0.73,2,6,3,101.96,94.83,2.29,1.94,2.32,1.62,2.58,2.15,-3.36,0.17,0.000433,Soluble,-3.56,0.109,0.000278,Soluble,-2.8,0.625,0.00159,Soluble,High,No,Yes,No,No,No,No,No,-7.32,0,0,0,0,0,0.55,0,0,1,5.47
Molecule 2,C[C@@H](CCC[C@]1(C)CCc2c(O1)c(C)c(c(c2C)O)C)CCC[C@@H](CCCC(C)C)C,C29H50O2,430.71,31,6,0.79,12,2,1,139.27,29.46,6.04,10.7,8.84,6.14,9.75,8.29,-8.6,1.08e-06,2.5e-09,Poorly soluble,-11.27,2.3e-09,5.330000000000001e-12,Insoluble,-9.16,2.9699999999999997e-07,6.89e-10,Poorly soluble,Low,No,Yes,No,No,No,No,No,-1.33,1,3,1,1,1,0.55,0,0,3,5.17
Molecule 3,OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(cc1)NCc1cnc2c(n1)c(O)nc(n2)N,C19H19N7O6,441.4,32,16,0.21,10,10,6,111.12,213.54,1.02,-1.66,0.03,-1.36,-0.38,-0.47,-1.24,25.3,0.0574,Very soluble,-2.31,2.15,0.00486,Soluble,-4.11,0.0339,7.69e-05,Moderately soluble,Low,No,No,No,No,No,No,No,-10.17,2,0,1,1,2,0.11,0,0,2,3.48
Molecule 4,Clc1ccc(c(c1)Cl)[C@]1(OC[C@H](O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,C26H28Cl2N4O4,531.43,36,17,0.38,8,5,0,144.44,69.06,3.89,4.34,3.34,2.47,3.69,3.55,-5.69,0.00108,2.04e-06,Moderately soluble,-5.51,0.0016600000000000002,3.13e-06,Moderately soluble,-7.2,3.37e-05,6.34e-08,Poorly soluble,High,Yes,No,No,Yes,Yes,Yes,Yes,-6.46,1,2,0,0,0,0.55,1,0,3,4.45
Molecule 5,O[C@H]1C[C@H](O)C(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](CCCC(O)(C)C)C)C)/C1,C27H44O3,416.64,30,0,0.78,6,3,3,127.4,60.69,4.33,5.07,5.7,4.33,5.81,5.05,-5.22,0.0025,6.01e-06,Moderately soluble,-6.09,0.000341,8.19e-07,Poorly soluble,-4.6,0.0105,2.51e-05,Moderately soluble,High,No,No,No,No,No,No,Yes,-5.24,1,2,0,0,1,0.55,0,0,2,6.29
